Soil_Moisture,Nitrogen,Phosphorus,Potassium,Light_Density,Irrigation,Soil_pH,EC,Temperature,Humidity,Feasible
13.839564647601241,77.10700955727873,87.58598236726554,144.93357418270637,3627.0909649383925,6.680690191055673,6.866756389150877,2.010301519430119,15.036709908667138,76.29598691492828,0
39.866836851623646,216.36981226563836,48.423996936816856,204.34495247044632,3705.0601178298275,9.219006335574287,5.373608278585741,0.34420712331814574,26.945645529830223,68.43507786710154,0
61.44143366310931,129.3329436865879,68.36541743985185,206.57636093730204,8787.399183769787,2.5200114676312833,7.352816588853063,0.1726436575385371,25.72074751982685,46.87222632806107,0
42.83984636340685,149.81589117111608,66.08593376169594,207.05378191847484,8154.782356069363,1.2511384113197361,7.043092177963329,1.6923441119609377,31.203909628316,39.40590946281415,0
55.9306468987434,194.59773438579464,29.889984101469974,101.72203146154229,3519.259421539235,1.007757544999476,6.479359385747842,1.3804251760142368,30.686021230472647,62.04129796917035,1
60.623397132989965,249.85145554226492,66.76689836227229,246.57256615861428,1318.7723337852121,7.776777693794861,6.8959297113250315,2.2107751522312338,34.767485035205,79.77421783915528,0
27.51395747870462,121.05611566021305,42.15042243039869,191.41937129012362,9339.326270704503,4.958796440162693,8.035825592214437,0.49842932133311146,18.370930953706758,44.44342529831225,0
20.735664803635025,186.1243121549575,83.55266672028279,95.50689749301047,8587.578301486112,9.564529948158444,5.873615889171278,1.3284503771543263,43.59258997774365,63.5799254309751,0
15.210012047208954,195.40747788741075,14.670623450925813,65.9317333211024,9756.862631428236,3.7771216542234254,7.07921185285972,1.2972416316387052,41.482450602664436,57.23998051573273,0
54.439089342608725,74.55448952336525,97.92132812466647,245.83515857301714,9162.811334809929,9.532707610325112,6.604647471489182,2.1393418854344315,21.680780114347478,88.12729487122235,0
15.252869265773445,206.98406919342975,29.543650624506142,225.67933462731423,2325.1748727081076,9.656615423191914,6.826491930700639,1.3692228070398933,42.28936729015642,51.76120755666531,0
10.86463978899562,60.12055471162229,86.57202080185701,222.9271909935318,5073.852788013445,7.632635506068788,5.154631213119863,1.9564114685963268,36.408071338669025,87.73861418715677,0
28.092753499949346,191.99089464905512,53.19682505206029,194.23516484283013,3047.0364196856713,6.995127216139891,8.432089078758247,1.2735687980459358,33.66395253005264,78.63615310462916,0
21.70687780268625,65.16979010895719,76.20077243021284,80.97052792268934,1556.3129404057413,3.9424959490395404,8.267098358328939,1.165772278903109,28.57803922414236,84.797848490104,0
35.19955208409601,231.66708934369342,23.757514519233936,132.52380008116336,2697.436183218685,9.188270674271061,5.858180112670244,0.551110157159677,22.336147153859415,80.91556422741255,0
41.01304964805419,207.4668410323241,93.41783862088252,156.2022808288555,8919.843817574849,1.4688503831455484,7.138801990597273,1.6365388594022623,44.27351834711598,70.060106950294,0
22.24275678170781,176.553270001911,16.519747621299977,61.51286657263844,1132.8019919824046,4.317030136124201,7.913045170471108,1.906401057777281,32.70094989817391,69.86157772433985,0
23.40305446899522,183.6872303536779,34.8837521343784,239.48856716034683,9771.975184993185,8.098587108095893,7.489965453374038,0.6335813309295916,18.886599677007,53.212210763721124,0
43.89534210660182,154.33107073123196,31.217521536685854,82.6367522465182,5494.3615972479865,5.991114158077808,7.485583055489618,2.2244190466807274,36.89813149363286,30.137609304769718,0
44.59395104242643,209.02291262354532,54.625711822221035,75.04175766975744,5464.28283801454,5.8688353631863945,5.291449607587385,0.714472653209351,20.158395156830032,73.94751284455533,0
15.171461333992898,224.4970420163395,69.60732110703138,202.70376067053297,6278.906481629128,8.146669350338344,6.313348785419565,0.9968309647463002,40.76693102043332,33.55581378895104,0
15.85208131181554,255.14437084595474,40.101472553043834,196.89398628372857,4956.300994027167,2.3458012649915334,5.135525984642024,0.3754786065711858,44.29192799617547,62.023439243928074,0
19.2249083426659,287.4378706379604,47.905730919478906,207.0679338987596,9954.622439287416,4.623999579628423,5.649677192937961,0.17273608268510393,19.7404954800621,44.25480477467094,0
28.06360921137841,287.88933567494524,10.91018193163854,241.4890456258789,2990.611977994131,9.783177909602829,5.40413857514529,0.7009501677107941,31.301530488420298,61.39192791259587,0
39.00063663848566,264.4350191737192,76.47081650955644,83.71130123409392,5520.895536844817,1.2267890320237367,5.8284420748334895,1.687624802911562,26.238960955860428,36.607029573680215,0
48.43620288843019,176.204677974689,90.19441537213584,55.17121946169241,2535.119718413047,5.277842258685769,8.30193142373732,0.25823701981735897,42.48877803027939,33.102062279120396,0
41.142078607527075,60.40072181926466,50.61535829324888,218.15590270216458,5089.384555832325,9.079925127435118,5.383243427034198,0.8083615059825267,34.66955662520223,59.58781190835364,0
67.7887110980457,287.91448198907665,47.690636989100426,169.5231791870026,7777.436757263641,1.4151519653860247,7.127784778520107,2.4795379586338187,23.695603342633323,31.102460395886155,0
74.99122479104274,55.988405133366456,63.312084535215334,123.86985396616647,6201.525209013139,1.5638906871444964,7.328043633839998,1.2885304728537075,37.18067832051602,74.54961464849644,0
56.26121475768725,230.7306370371151,92.52400864718534,172.03271718894464,1092.6941391377943,6.941084789680114,5.655606302935422,1.0945966184272382,35.91601992728262,78.7287797133294,0
71.80017133504072,160.17102896155475,56.15193251460309,122.27969219713512,8336.444686952715,1.1140692483609909,4.695905817986652,2.0706828711843004,15.504129243976006,68.37364520518577,0
10.908671255399403,281.7836709351661,82.24819148430133,64.51234612736468,1452.9562563392465,8.346400082599565,7.600942823706042,0.41763694497384574,29.284531700204965,38.668184424683474,0
75.00808487733354,105.03682528666255,91.5869557552807,231.82352657323455,3539.987932362753,5.596024937117994,6.675804117855667,1.4902618418218856,32.92647395951164,45.648550334063415,0
48.36399759384362,227.45881026698166,92.60795445633943,174.82547404493744,3128.599408595102,7.760984669369305,5.836120221580398,0.9583439850382904,33.09009450298168,88.1981163644154,0
30.285265611849052,81.01366445677766,97.64474199110593,238.7222401656814,7230.796299297014,3.804556673096469,5.346509162832325,0.1610794955683083,27.401590799760818,81.5175090623797,0
56.64538638770012,289.8020198410943,86.63424599641232,212.39858878436425,1271.1266691122491,5.649739194046228,5.5245600423409815,2.262940821134285,15.344574720222521,39.84903558655309,0
76.33309042215731,107.70036381031596,61.8121185930117,63.54870972808582,3673.129417073846,8.608312020834864,6.625888585246342,1.8420260503421382,26.934731603318138,49.356345425064305,0
64.7709459841496,185.4182708083796,31.05583316088462,197.82551071592198,8126.639542894397,1.8773231310909566,6.660735352575532,2.241828856703055,32.37623944685507,30.67707345119931,0
37.018351750292524,131.45455417769986,45.40979978894049,227.51932368433324,1592.3260717521784,7.207762234106319,5.083108979519039,1.401496167658124,26.822812086261003,40.09944498542259,0
32.68742860753033,67.69172733670618,49.86248989099553,222.548432594184,3308.317871647236,6.759315643509794,8.37275177360643,1.7821838503758172,28.09369355755203,84.33952388576353,0
58.57628610954781,218.7228787041416,83.56866211611711,245.45650453318464,8253.952373690954,6.0848134283073705,7.371705521983906,2.454722261069001,44.37494949519211,34.21965869510291,0
79.09401856703373,204.86640756629944,15.33474727567814,135.59161961572997,9545.92667405608,5.023256144880098,7.2970028817544526,1.0559339467319464,36.17593593851683,83.2486488614451,0
78.59286038934468,114.57347061788724,18.89740883907406,247.99679399766325,9636.348378274586,4.703533564878152,5.30464022720182,0.2000461284244425,38.34363294312239,77.43355241767867,0
15.61002441873853,242.15788794730926,86.97372236837118,222.89092537526204,9659.63994100424,1.6942246317443617,6.024919948778809,1.4037981595129605,25.947687481173908,46.71754678770262,0
54.725243710754974,293.2427328534184,74.96499214018384,72.53319796841764,9087.04051247814,8.592291345304716,5.826577635747866,1.4782849589297276,25.18171727823014,50.19246171131239,0
29.75731332809669,175.60633635094797,42.72782328386654,171.87417662234287,5080.153739831921,9.02463187209771,7.003264144354404,1.8224066094031273,20.274483766219497,86.19892060467629,0
40.73195533448094,94.35441360527318,20.528901691283036,200.37562244103358,8311.61243879821,5.932741254649706,5.3926507869060245,1.2945820085034268,21.852452972027827,62.04337735758355,0
10.521689460346069,233.77371626353556,33.72271600236995,136.26703654719512,3555.7975061334955,2.5706282646795664,5.045980007289675,2.1801265064517894,31.61944174256167,75.52013583194007,0
68.10716598603528,219.79055333756335,74.18669656920108,188.1083659634569,9241.82095136664,9.186858946824563,8.216078927957405,0.40457794968238425,31.53190993099451,76.27352126505616,0
13.894440405539969,99.58772957776416,25.614957600977306,217.03299998541047,2929.383267861901,9.913979621821065,8.353881493344424,2.310555029685712,36.89572351670667,45.56069604907804,0
29.660497499453523,149.36949958328242,46.69183820597395,108.11747459951852,6551.899119073416,5.173629565176369,6.863538966613893,1.7678102668043454,43.01882838335568,72.52619794664442,0
19.16798701081626,216.5145914973452,96.45551512251146,91.45694361649355,2167.9638488460664,3.9306066470229575,5.123249775323782,2.042829471637514,23.24871734378764,51.43583571809758,0
37.76784393996594,83.5846389791748,27.2949518616959,192.67330391473055,4149.061927623634,7.870063379388921,5.465588337997529,2.1038241748715105,16.311281458324856,61.96296359514992,0
19.127371739567543,252.36763847469894,80.6515255201013,110.68336598911958,3159.6972611717006,8.20874422185986,7.049826935992028,2.2615942140296967,25.708773926036585,43.1860387090707,0
78.91484824304771,246.21537059490132,93.14859009222923,241.356214940822,4265.590030252541,6.7724045888323925,4.619984339948626,1.483541902905446,25.81130858557875,68.90996389901832,0
52.033025354536655,121.0268689056412,22.20005369520989,169.77238380856636,7330.655715251794,6.9108247036449555,6.543604962707705,0.354410439457609,37.94355536577275,53.3918477301562,0
28.962389056866243,158.98633261615498,19.87451265321088,248.24663280248424,3527.784933529737,7.25255748655261,8.040510155190956,1.6975792961858878,27.774571372998857,74.26111430910325,0
40.84176011202976,162.08986786001606,82.04215748083598,233.2585446322408,3634.9703292675804,8.965276262786574,4.947096424696388,0.8480569718057633,40.85499016355189,40.34954464541495,0
75.2385807525419,227.52722687910054,99.47940171489398,110.58326393186313,5485.548740660443,2.9844531162472943,6.0214553848316665,2.364895890903898,32.724527213511216,83.2259645633151,0
30.087688644494246,76.42920614878203,91.01864145858883,182.0768467219851,5756.6843528040545,6.3892317450855955,6.485575771147467,0.2604253558971517,17.074849954956488,36.95416339706124,0
58.65767654626239,241.53516230065034,16.640593285315113,67.61555087726963,5929.584065520625,2.3865585608138127,7.70335982577469,2.487019437128898,19.42475061116845,83.58565905281685,0
30.30707041534331,200.65248743682463,71.88980029839163,79.51084319093445,5779.790452477119,1.026316851574593,5.386054265604454,1.1212252835564533,38.07463832257892,59.93554862323728,0
50.46806499860074,71.9263168260271,37.31313167302024,211.85369361619667,9561.691574745071,4.402164726914931,5.420905450501653,1.4501054061808982,24.286794434674082,45.096732640932366,0
76.99727840646041,171.70313495082868,22.64135420191327,246.55049250131918,3043.858869179695,6.607709578259926,5.619758965342308,0.18594896487765356,34.31033917152633,80.26001092292827,0
65.76105543340975,181.63081829490227,59.354376247180205,159.77355924680398,4325.873913788864,4.047385048639491,6.3777894908200405,0.857252858304791,16.485807439735968,57.94963636360275,0
66.41446612776588,276.9129600196221,13.419006855726074,83.95848690913637,5603.980169866924,5.376431051681486,7.188639607496332,1.5597544449955072,22.49428830402688,60.81178486433177,0
66.68745059523965,71.02784506189647,19.131099889313607,183.0494324272107,8968.301251461766,7.8639059393225725,8.005566128715456,0.8369359052818306,28.91943726468653,72.10202879634741,0
49.5039248209055,174.8295085695667,50.321012004546276,112.24369103445949,8788.767474809267,1.1746336900975556,7.395324755532963,2.025204320356249,33.22209337712537,39.974030953133216,1
65.27568461497174,171.85246615382863,65.91564965579339,188.5506268177005,4092.2357081301866,9.353504891408164,6.862005406157367,0.3739318768981156,37.132484167616894,53.646840011938174,0
42.43205492313276,191.67115855717333,54.98145952150739,99.0170604576482,7751.588170501457,5.821800949280573,7.783701197918958,1.4581777999279268,25.36863854959915,63.17180591674171,0
68.39028397728148,89.29001842877742,54.851307105748965,172.55290968088187,4656.682985750626,7.0302764182405415,5.818111832372434,0.7778585661838479,19.473972025677146,67.99111801193135,0
68.74466458704681,74.52920803381153,13.935547986640215,73.01422377851466,8716.69807338899,6.429867494443196,5.205712144221488,2.328426990717365,24.591004201358484,83.5361814870787,0
16.680357666936587,294.03272732326553,20.78810191891524,146.22160076105223,3996.592073703328,1.5496196883655173,5.2942271664084215,0.14077489559240677,29.16644934184677,88.87039237215538,0
13.467127537919321,130.5338685044079,14.130202653027098,169.57199495272857,6223.583610609659,7.1965480786952245,5.5705166815487015,2.1757517365731944,18.732959808730456,62.92147416006446,0
56.71447340332689,243.08572155306598,50.70059696168187,71.3492468756962,1008.132558794003,2.362360343347138,6.024781374349025,0.6807123428359056,34.628875250709804,73.19471208495615,0
43.2175006652116,165.0208585743859,31.60012552671724,145.2026002093841,2876.9450518783847,5.294595067315995,6.074897468919897,1.6481495765125551,25.250773849209004,47.70634224107441,1
68.08809925730301,72.96308558748053,53.56554912675085,145.42216510935816,8213.153183008231,2.064584360848643,5.767549180913743,1.5023317314501143,27.140813484633913,77.22023102064713,0
65.02281413273965,214.31408278183903,11.403113353854232,243.8135443593075,2883.991567035169,7.950202645326954,6.224897462612898,2.4110082842013956,42.817243313212366,38.14749104082797,0
62.677833021145226,180.7344008704504,95.16283069099522,71.11494513248068,1333.043126324335,6.707319165949207,7.848831460837637,1.8688202452145364,29.17159384634752,72.87240470206834,0
28.85391602250082,297.134493759147,28.836105719808973,158.04129226796994,6946.875609560768,3.4282666929741294,5.125668069492622,0.9876933361128497,23.050718499091737,61.08166065790441,0
27.909746536096694,205.32305264303193,53.79586544860468,133.48946300631548,8760.821703680278,3.787745444689895,6.616110587367318,1.9005758634942944,35.200469323013074,61.489796656284405,0
24.381198219417563,82.82382469629192,66.13534163366378,155.78193493061985,5579.945412706536,3.1888053125138356,5.049377261568008,1.8732581980968355,23.26000081141718,85.21565330085218,0
54.55498034775695,224.50675515314086,89.98001125384951,230.61327054253871,7752.755266208034,9.979336346094259,5.336817514890982,2.292391366565817,27.504166054080926,84.26516447974724,0
45.69935779098984,199.87956528628155,11.92077293541629,84.65624528388489,2246.483448802453,9.763728338791545,5.68722863691449,2.0687685421282174,21.711825771559234,64.69390843705636,0
11.235357910632208,162.55086201268097,58.534043195674776,151.0014366689025,5749.075094380561,5.40429271190273,4.98478414502387,0.3675032263073408,21.94680154450424,81.48282196362354,0
29.494141383306786,229.64815583904195,16.735078604162744,176.60946896413822,5201.042082023966,4.268130664816246,6.053519104544478,2.228527701363376,22.161667436367182,72.30059916748161,0
61.87011938221404,95.12667335543058,28.491747641190422,163.85307971086104,4586.605259845877,3.53034716446151,6.582056633833684,1.9462134327813003,35.678742613317716,78.19987689290055,0
46.72166033970486,177.45226978788892,28.231343707583935,116.29598748979464,3756.135337431408,2.7941074777411883,7.702675690199436,2.1552888188286863,42.49379657243245,82.42209960846529,0
54.30372764114702,146.3607061734715,38.41072802342693,112.15375364446928,5201.28425758501,2.9357152156662742,5.057596652404152,1.188053154639111,17.72216476778068,34.79502493152933,0
21.158404738666174,176.02245424990363,86.44141997152842,120.1193954891522,4418.766583204588,6.403338521079767,6.103994125262814,2.1357261742308933,39.58471308394469,77.15321390391037,0
67.4114041251507,88.35459123788992,24.060522750882264,184.3052019375396,7365.215076605834,6.230701462377805,6.766976326038542,1.314789800643773,21.32454246177636,50.549087631278965,0
33.44821354746375,215.04707234105416,56.202281704001564,80.76623108527494,7528.342654700921,7.818010000789005,5.124479314346688,2.0368970114257086,33.41944307364111,73.02448558413248,0
77.74235922613583,286.9027106832806,68.48432743414286,54.781431650595614,1490.4485285002706,9.56312830545532,4.700703204742899,1.651705389087903,23.986398632419714,87.85859780441838,0
34.277723723597944,88.01225378666898,76.89293318372363,150.54614308978051,2493.0247611754776,8.204579155418108,6.771812667404092,0.9243655916182167,27.76153734463913,57.349773842459015,0
14.718770299018402,258.63246991232813,40.37938737232901,233.44398020762054,6136.651295100752,9.222397389882403,7.94695097672558,2.373395261871879,24.96172676757241,77.87260874429184,0
28.995055788513866,279.7808471740319,66.50669993473161,232.3107394999452,2565.035493294879,9.935821534932494,6.7872456671654895,1.9859749624002752,26.880678028837636,51.19087234586526,0
31.239016347370686,165.5981373407903,36.01097144460563,200.80507434265883,9738.49563319722,3.7674576965855104,4.517666650498105,1.9497085191162964,42.56857270565741,65.74689238883255,0
28.24500808912375,125.97455636736686,71.58423640292011,169.90331476344977,7044.57822217447,3.3595090112719386,5.708989158751646,0.3471811560241781,38.96071085963275,35.067228878553294,0
45.98655536514592,168.71581209641974,82.36063564171448,147.52789342848143,5484.27833234555,5.177835414946799,7.192168725175341,2.108820571053574,40.579489250344174,68.96794459746766,0
55.25483402145804,75.18584539853721,53.81794982943628,81.77284373163329,1742.4000360411924,6.690462955073325,5.806878964640356,2.184685356026502,29.5304165922431,32.571295644202245,0
18.625796740803118,58.53080460259015,75.26281946344915,106.11964944582118,8258.109763066557,8.022691691144857,7.954225339936674,1.3949683614074693,23.017930365090223,38.56453801642812,0
63.2988624037401,52.45862911651976,97.17084184663148,96.64264090017835,6801.960280506979,6.846581698319546,7.343162392608758,0.3468559784120012,21.241603223211992,59.19462933261388,0
22.46273320941204,232.89294943080543,87.73022653407926,188.89429112626493,2572.8626128122787,1.5504033958507342,4.59703140303591,1.1210954110889084,28.4944708516635,41.65451676092314,0
32.400590550077325,137.8669437603146,37.82942728025681,115.31896496917705,2098.0543463342756,5.239236852570166,4.92446048153806,1.4205501049360392,24.35646296668517,40.21949524810345,0
26.433706167992447,259.3056681835667,85.68444162917604,138.36359400982957,5542.705545449506,9.020306863080213,8.36974719059163,2.0460888845332277,20.349124223079315,67.65923983031442,0
67.01863672339002,113.30925734706582,66.57314547754585,112.97294007208183,6700.891237891844,2.9959141145116623,5.740854929194112,1.6249971180237828,25.299772752298026,37.430701866092214,0
59.97340888987532,240.98112474687505,45.37254704495765,115.63694275162915,8996.891154509338,2.957169221358588,4.631726145325802,1.4895850654016547,24.21101061411672,59.35762591623737,0
53.0543583902463,103.87896980802842,92.21935036005837,123.88959726123012,5016.844984704088,8.752742595721006,8.005726696241938,2.299451363190015,35.88298373714595,80.5773784424119,0
11.054577614870245,150.26162719310094,20.448479722592353,193.6932002851873,4423.928895845625,7.354148517296568,5.4244395067581745,0.5104940183686503,21.11373825336038,84.07568765210809,0
56.234995828643044,161.18950644641964,36.444256952084956,182.1887560194403,6836.998696837241,9.891878510801828,4.846836957367751,1.8408540940848304,26.91001995358522,67.9165127778867,0
31.74649637215969,292.17069051639237,23.521455608822208,137.3879978958471,5900.920239176467,4.799044231042965,8.033517229947389,2.021560163592927,28.795323698639578,61.39758627228454,0
18.20996169753766,170.26926833329384,85.17615943053964,186.88773705843772,4810.892897302809,9.688197061273543,7.1606625501841314,2.228132673055042,26.404247396476702,36.20023842327709,0
36.563442470241874,225.47205319593692,46.32897748006465,196.9341162227111,1560.959498936878,1.0354370730810432,7.7753607752118405,0.672960525371582,26.527654636011665,76.88428556262804,0
57.900761070215566,167.00020945561826,33.95741306033535,87.88530192818646,1685.462938451805,4.711125307215862,6.291448255004016,1.5465561978265738,26.008787570437192,66.0128203049168,0
63.94870135423478,205.8281954927887,65.72488662606715,148.0256767910742,6306.204732570113,2.921782330956727,6.017792754990594,1.258724215373482,31.81897006783595,38.86489598810408,0
57.650662864457644,222.6185596098803,12.106371334559789,69.3432734130055,7527.718510480919,2.5977657857399588,5.152374017569302,1.778680936283766,20.283433689556254,46.31110718721811,0
19.769924688709004,240.17663284783646,71.3081390772775,205.69325260664195,5828.481438650499,6.613312461840093,6.243090482348197,1.6706542379032434,38.57380900627108,83.31093949292685,0
24.668665984561187,254.40426310689713,78.33991030406881,138.7151974492685,8586.180320628342,9.515395246050288,7.911842130728857,1.788264417474202,42.07224942235507,84.84580813650598,0
16.75474329540647,274.88455372586697,46.094602833888196,124.150287554574,9272.357275729539,4.25664514947535,7.102740475287468,0.9100103267454936,28.086296289226752,35.722758458031976,0
11.58507072858863,172.4593633283057,48.94882342502921,74.58037598070425,6383.140554734206,6.481559145324439,6.150610720128528,1.6808697992379915,15.634113472864712,56.35964793701765,0
65.02877125856828,211.3896225238125,97.49015539787885,66.14882904950662,5500.019990670135,9.051797618994303,5.132506235961955,1.688667028681553,44.79356719987345,88.64486155255156,0
